Date,AO.L
2024-01-22,88.19999694824219
2024-01-23,88.94999694824219
2024-01-24,89.80000305175781
2024-01-25,88.05000305175781
2024-01-26,90.3499984741211
2024-01-29,89.94999694824219
2024-01-30,90.5999984741211
2024-01-31,91.05000305175781
2024-02-01,88.4000015258789
2024-02-02,87.4000015258789
2024-02-05,88.0999984741211
2024-02-06,87.30000305175781
2024-02-07,88.6500015258789
2024-02-08,89.19999694824219
2024-02-09,87.3499984741211
2024-02-12,89.0999984741211
2024-02-13,87.80000305175781
2024-02-14,87.19999694824219
2024-02-15,88.19999694824219
2024-02-16,88.25
2024-02-19,88.4000015258789
2024-02-20,88.6500015258789
2024-02-21,89.1500015258789
2024-02-22,92.5999984741211
2024-02-23,91.44999694824219
2024-02-26,90.6500015258789
2024-02-27,92.0
2024-02-28,90.94999694824219
2024-02-29,92.8499984741211
2024-03-01,94.69999694824219
2024-03-04,91.4000015258789
2024-03-05,90.69999694824219
2024-03-06,90.5
2024-03-07,90.55000305175781
2024-03-08,92.75
2024-03-11,91.94999694824219
2024-03-12,93.05000305175781
2024-03-13,93.69999694824219
2024-03-14,92.69999694824219
2024-03-15,91.3499984741211
2024-03-18,92.25
2024-03-19,91.55000305175781
2024-03-20,91.25
2024-03-21,93.9000015258789
2024-03-22,91.25
2024-03-25,89.80000305175781
2024-03-26,90.44999694824219
2024-03-27,89.8499984741211
2024-03-28,100.80000305175781
2024-04-02,104.19999694824219
2024-04-03,106.80000305175781
2024-04-04,107.0
2024-04-05,105.80000305175781
2024-04-08,104.5999984741211
2024-04-09,105.4000015258789
2024-04-10,107.0
2024-04-11,107.4000015258789
2024-04-12,106.5999984741211
2024-04-15,105.5999984741211
2024-04-16,104.0
2024-04-17,103.80000305175781
2024-04-18,104.19999694824219
2024-04-19,102.4000015258789
2024-04-22,102.80000305175781
2024-04-23,105.0
2024-04-24,105.4000015258789
2024-04-25,104.80000305175781
2024-04-26,106.0
2024-04-29,106.80000305175781
2024-04-30,106.0
2024-05-01,106.80000305175781
2024-05-02,107.0
2024-05-03,107.5999984741211
2024-05-07,108.0
2024-05-08,107.19999694824219
2024-05-09,105.19999694824219
2024-05-10,104.19999694824219
2024-05-13,103.80000305175781
2024-05-14,109.19999694824219
2024-05-15,108.5999984741211
2024-05-16,108.80000305175781
2024-05-17,107.5999984741211
2024-05-20,108.5999984741211
2024-05-21,109.80000305175781
2024-05-22,109.5999984741211
2024-05-23,108.5999984741211
2024-05-24,110.0
2024-05-28,109.19999694824219
2024-05-29,107.5999984741211
2024-05-30,111.4000015258789
2024-05-31,112.4000015258789
2024-06-03,113.5999984741211
2024-06-04,113.80000305175781
2024-06-05,115.80000305175781
2024-06-06,114.80000305175781
2024-06-07,112.19999694824219
2024-06-10,109.0
2024-06-11,105.4000015258789
2024-06-12,108.0
2024-06-13,105.80000305175781
2024-06-14,105.5999984741211
2024-06-17,108.5999984741211
2024-06-18,108.5999984741211
2024-06-19,110.0
2024-06-20,112.4000015258789
2024-06-21,111.5999984741211
2024-06-24,113.5999984741211
2024-06-25,113.0
2024-06-26,114.19999694824219
2024-06-27,110.4000015258789
2024-06-28,111.0
2024-07-01,112.5999984741211
2024-07-02,115.5999984741211
2024-07-03,116.4000015258789
2024-07-04,117.80000305175781
2024-07-05,118.5999984741211
2024-07-08,118.0
2024-07-09,117.5999984741211
2024-07-10,118.80000305175781
2024-07-11,119.0
2024-07-12,117.5999984741211
2024-07-15,116.0
2024-07-16,114.19999694824219
2024-07-17,114.5999984741211
2024-07-18,114.80000305175781
2024-07-19,115.0
2024-07-22,115.0
2024-07-23,114.4000015258789
2024-07-24,114.4000015258789
2024-07-25,112.80000305175781
2024-07-26,116.80000305175781
2024-07-29,116.0
2024-07-30,118.0
2024-07-31,117.19999694824219
2024-08-01,116.80000305175781
2024-08-02,114.19999694824219
2024-08-05,109.80000305175781
2024-08-06,112.0
2024-08-07,112.0
2024-08-08,110.5999984741211
2024-08-09,112.0
2024-08-12,112.0
2024-08-13,113.19999694824219
2024-08-14,116.4000015258789
2024-08-15,115.0
2024-08-16,115.0
2024-08-19,115.19999694824219
2024-08-20,113.80000305175781
2024-08-21,115.4000015258789
2024-08-22,114.0
2024-08-23,115.0
2024-08-27,113.80000305175781
2024-08-28,113.5999984741211
2024-08-29,112.19999694824219
2024-08-30,114.0
2024-09-02,114.0
2024-09-03,114.0
2024-09-04,113.4000015258789
2024-09-05,112.80000305175781
2024-09-06,109.0
2024-09-09,109.5999984741211
2024-09-10,108.5999984741211
2024-09-11,107.4000015258789
2024-09-12,108.19999694824219
2024-09-13,109.5999984741211
2024-09-16,109.19999694824219
2024-09-17,108.0
2024-09-18,107.0
2024-09-19,107.19999694824219
2024-09-20,106.5999984741211
2024-09-23,106.5999984741211
2024-09-24,106.80000305175781
2024-09-25,106.80000305175781
2024-09-26,108.4000015258789
2024-09-27,109.80000305175781
2024-09-30,112.4000015258789
2024-10-01,109.5999984741211
2024-10-02,107.5999984741211
2024-10-03,107.0
2024-10-04,108.5999984741211
2024-10-07,107.80000305175781
2024-10-08,108.80000305175781
2024-10-09,108.19999694824219
2024-10-10,108.80000305175781
2024-10-11,107.0
2024-10-14,108.4000015258789
2024-10-15,107.80000305175781
2024-10-16,110.4000015258789
2024-10-17,109.0
2024-10-18,108.80000305175781
2024-10-21,106.4000015258789
2024-10-22,108.19999694824219
2024-10-23,106.5999984741211
2024-10-24,106.4000015258789
2024-10-25,109.80000305175781
2024-10-28,110.4000015258789
2024-10-29,110.19999694824219
2024-10-30,111.4000015258789
2024-10-31,108.5999984741211
2024-11-01,106.5999984741211
2024-11-04,106.5999984741211
2024-11-05,104.0
2024-11-06,105.0
2024-11-07,105.80000305175781
2024-11-08,106.4000015258789
2024-11-11,107.19999694824219
2024-11-12,104.19999694824219
2024-11-13,103.80000305175781
2024-11-14,105.0
2024-11-15,105.5999984741211
2024-11-18,105.4000015258789
2024-11-19,105.0
2024-11-20,103.19999694824219
2024-11-21,105.80000305175781
2024-11-22,105.80000305175781
2024-11-25,109.5999984741211
2024-11-26,108.80000305175781
2024-11-27,108.4000015258789
2024-11-28,106.80000305175781
2024-11-29,106.80000305175781
2024-12-02,107.0
2024-12-03,106.5999984741211
2024-12-04,106.0
2024-12-05,107.4000015258789
2024-12-06,109.0
2024-12-09,110.19999694824219
2024-12-10,110.0
2024-12-11,108.4000015258789
2024-12-12,108.5999984741211
2024-12-13,107.5999984741211
2024-12-16,106.19999694824219
2024-12-17,104.0
2024-12-18,103.0
2024-12-19,103.5999984741211
2024-12-20,107.0
2024-12-23,104.80000305175781
2024-12-24,108.0
2024-12-27,105.4000015258789
2024-12-30,103.4000015258789
2024-12-31,103.4000015258789
2025-01-02,103.4000015258789
2025-01-03,102.5999984741211
2025-01-06,102.19999694824219
2025-01-07,101.4000015258789
2025-01-08,98.0
2025-01-09,99.0999984741211
2025-01-10,97.0
2025-01-13,98.5
2025-01-14,95.80000305175781
2025-01-15,100.19999694824219
2025-01-16,100.80000305175781
2025-01-17,98.9000015258789
2025-01-20,96.5
2025-01-21,95.80000305175781
2025-01-22,96.0
2025-01-23,95.69999694824219
2025-01-24,97.0
2025-01-27,96.0
2025-01-28,98.30000305175781
2025-01-29,98.80000305175781
2025-01-30,98.0
2025-01-31,98.30000305175781
2025-02-03,98.4000015258789
2025-02-04,97.80000305175781
2025-02-05,99.19999694824219
2025-02-06,101.4000015258789
2025-02-07,100.19999694824219
2025-02-10,100.19999694824219
2025-02-11,100.19999694824219
2025-02-12,100.4000015258789
2025-02-13,100.19999694824219
2025-02-14,100.5999984741211
2025-02-17,102.0
2025-02-18,100.4000015258789
2025-02-19,101.0
2025-02-20,100.80000305175781
2025-02-21,101.80000305175781
2025-02-24,103.0
2025-02-25,100.5999984741211
2025-02-26,102.5999984741211
2025-02-27,100.5999984741211
2025-02-28,96.80000305175781
2025-03-03,96.5999984741211
2025-03-04,95.5
2025-03-05,95.4000015258789
2025-03-06,94.9000015258789
2025-03-07,97.5999984741211
2025-03-10,96.5
2025-03-11,97.69999694824219
2025-03-12,98.0999984741211
2025-03-13,96.0
2025-03-14,98.80000305175781
2025-03-17,97.80000305175781
2025-03-18,97.69999694824219
2025-03-19,97.5
2025-03-20,97.5
2025-03-21,96.69999694824219
2025-03-24,96.0
2025-03-25,97.80000305175781
2025-03-26,98.5999984741211
2025-03-27,98.0999984741211
2025-03-28,99.0
2025-03-31,96.0
2025-04-01,94.80000305175781
2025-04-02,94.80000305175781
2025-04-03,94.5
2025-04-04,91.0999984741211
2025-04-07,89.5999984741211
2025-04-08,92.30000305175781
2025-04-09,92.9000015258789
2025-04-10,92.5999984741211
2025-04-11,93.4000015258789
2025-04-14,95.5999984741211
2025-04-15,95.69999694824219
2025-04-16,95.0
2025-04-17,96.0
2025-04-22,95.0
2025-04-23,95.4000015258789
2025-04-24,94.0
2025-04-25,95.0
2025-04-28,97.0
2025-04-29,97.80000305175781
2025-04-30,98.30000305175781
2025-05-01,97.30000305175781
2025-05-02,98.0
2025-05-06,99.0
2025-05-07,101.0
2025-05-08,101.19999694824219
2025-05-09,97.30000305175781
2025-05-12,96.19999694824219
2025-05-13,95.0
2025-05-14,95.0
2025-05-15,99.0999984741211
2025-05-16,99.69999694824219
2025-05-19,104.19999694824219
2025-05-20,105.4000015258789
2025-05-21,105.5999984741211
2025-05-22,104.4000015258789
2025-05-23,104.5999984741211
2025-05-27,105.0
2025-05-28,102.5999984741211
2025-05-29,102.80000305175781
2025-05-30,101.19999694824219
2025-06-02,103.4000015258789
2025-06-03,101.0
2025-06-04,99.80000305175781
2025-06-05,100.19999694824219
2025-06-06,101.19999694824219
2025-06-09,95.30000305175781
2025-06-10,93.9000015258789
2025-06-11,94.69999694824219
2025-06-12,95.80000305175781
2025-06-13,95.30000305175781
2025-06-16,96.0
2025-06-17,100.80000305175781
2025-06-18,97.19999694824219
2025-06-19,95.19999694824219
2025-06-20,94.69999694824219
2025-06-23,93.30000305175781
2025-06-24,94.4000015258789
2025-06-25,94.5999984741211
2025-06-26,95.4000015258789
2025-06-27,96.0999984741211
2025-06-30,96.80000305175781
2025-07-01,97.5
2025-07-02,96.19999694824219
2025-07-03,97.19999694824219
2025-07-04,97.0
2025-07-07,97.0
2025-07-08,97.0
2025-07-09,97.0
2025-07-10,98.80000305175781
2025-07-11,98.0
2025-07-14,99.0999984741211
2025-07-15,96.30000305175781
2025-07-16,94.80000305175781
2025-07-17,96.5
2025-07-18,96.5
2025-07-21,96.19999694824219
2025-07-22,94.30000305175781
2025-07-23,94.9000015258789
2025-07-24,94.9000015258789
2025-07-25,94.19999694824219
2025-07-28,93.30000305175781
2025-07-29,92.0
2025-07-30,92.5
2025-07-31,93.0999984741211
2025-08-01,91.5999984741211
2025-08-04,90.5
2025-08-05,89.19999694824219
2025-08-06,88.0
2025-08-07,89.0999984741211
2025-08-08,89.30000305175781
2025-08-11,89.19999694824219
2025-08-12,89.5
2025-08-13,90.0
2025-08-14,88.0999984741211
2025-08-15,89.5
2025-08-18,89.0999984741211
2025-08-19,89.4000015258789
2025-08-20,89.30000305175781
2025-08-21,91.4000015258789
2025-08-22,90.4000015258789
